id,mesin,value,created_at,next_processes,std_mp,std_ct,stroke_ratio,harga_pcs,alias_values
d546bce5-ad96-49a4-8eea-8a0464584cfb,blanking,61231-0D150-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,18883.76,[]
4c9f5c23-68de-41f0-a490-3001938a9fff,blanking,61211-KK010-BL,2026-07-22 03:29:50.645646+00,[],null,0.05,1,35769.56,[]
812e4461-fca7-4fe9-906d-2112f444b62a,blanking,61211/2-KK010-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""61211-KK010""},{""line"":""tandem"",""part_number"":""61212-KK010""}]",null,0.05,1,35769.56,[]
3d87b28e-7165-4f76-8eb9-5cb78af0fedd,blanking,61231-0D180-001-BL,2026-07-22 03:29:50.645646+00,[],null,0.05,1,16025.7,[]
b6856f90-49bc-4249-8701-3d79715200ea,blanking,61231-KK040-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,24225.77,[]
d49ecec3-8e10-4936-aaac-01209f132f27,blanking,61231/2-BZ370/BZ360-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61231/2-BZ370/360""}]",null,0.046363636363636364,1,17902.11,[]
23fdc644-6e0e-442c-a74f-e59dc335e22e,blanking,61232-0D140-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,18883.76,[]
6b264291-e6c9-4a9b-bfa6-0ea49d105049,blanking,61232-0D180-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,16025.7,[]
ad306e3f-34d9-440c-8d32-3e320055f0b2,blanking,61232-KK040-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,24225.77,[]
73d7f2f5-113c-4b53-a72c-8b586f413e0f,blanking,61233-0D220,2026-07-22 03:29:50.645646+00,[],null,null,1,17732.01,[]
35ea4383-327d-4ff3-88d1-0524798d90dd,blanking,61233-0D230,2026-07-22 03:29:50.645646+00,[],null,null,1,16842.21,[]
e3573297-9375-4574-9a41-83620500b9b2,blanking,61233-0D270-001,2026-07-22 03:29:50.645646+00,[],null,null,1,17102.0,[]
581d4618-1ed5-472f-b8f8-4456d70cd28f,blanking,61233-KK010-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,26509.07,[]
a6022795-b0db-45e9-aabd-9f89ea0519a8,blanking,61233/4-0D340-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""61233/4-0D340-001""}]",null,0.05,1,16783.36,[]
98966b6e-6b7b-4771-b762-ce081d7bbe39,blanking,61233/4-BZ140-001/BZ130-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61233/4-BZ140/130-001""}]",null,0.043333333333333335,1,21961.93,[]
c609a876-a888-4284-9a94-07fb83bf4c1a,blanking,61234-0D220,2026-07-22 03:29:50.645646+00,[],null,null,1,17732.01,[]
5ab63d08-0d68-4dd8-b248-d5777a1d6279,blanking,61234-0D230,2026-07-22 03:29:50.645646+00,[],null,null,1,16842.21,[]
4ad6c601-f1b5-4831-a53f-ecf56d982598,blanking,61234-0D270-001,2026-07-22 03:29:50.645646+00,[],null,null,1,17102.0,[]
fce4132c-edd4-482b-908a-47d654a8759a,blanking,61234-KK010-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,26509.07,[]
192fea5a-dc88-4990-a1a5-79a6cf629f01,blanking,61245/6-0D030-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,22923.56,[]
8094da66-8466-400a-b8b3-e26b616ed72f,blanking,61323/4-0D040-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,6691.44,[]
84fd49a3-8bce-408b-9980-2c5506dcadf7,blanking,61327-BZ230-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61327-BZ230-001""}]",null,0.025,0.5,75639.99,[]
19d1bea3-4273-48d3-8b7a-7b9e0429e061,blanking,61328-BZ240-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61328-BZ240-001""}]",null,0.025,0.5,75639.99,[]
83971587-0cf7-478c-80f5-6d09e79f4c4b,blanking,61337/8-BZ140-001/BZ120-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61337/8-BZ140/120""}]",null,0.05444444444444445,1,41727.01,[]
a8d9ecf1-7f07-40b4-a116-5a728abf0158,blanking,61343-0D180-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,54774.51,[]
5510ead6-1632-4c94-a322-596a39568232,blanking,61343-0D230-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,54048.37,[]
8208c0a5-d2bb-4c7f-a685-66753a335f71,blanking,61344-0D180-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,54774.51,[]
532d7ede-2fd5-48e2-bc25-c3d10cd5cc1a,blanking,61344-0D230-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,54048.37,[]
81632384-9b00-4a95-a091-3df9dd59bb9e,blanking,61411-0D170-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,70385.16,[]
455abced-0019-47fd-be11-d3112111e961,blanking,61412-0D170-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,70006.18,[]
fd9b8237-672c-447b-9155-6155ce73130e,blanking,61418-0D120-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,10672.56,[]
033b7b91-b2be-4d93-a79d-d462e5137db8,blanking,61421-0D010-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,70320.4,[]
23abf7df-0817-40da-a509-8359d64c3f8b,blanking,61422-0D010-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,70006.18,[]
0a3f2aab-7f6a-4f1e-a576-e805e8c720eb,blanking,61427-0D020,2026-07-22 03:29:50.645646+00,[],null,null,1,5922.76,[]
3fef940d-aa70-432e-bd41-4d65754947e1,blanking,61431-0D020-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,51890.82,[]
82df8af4-a609-44ea-a3c4-b411d0b705de,blanking,61432-0D020-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,51890.82,[]
21709dd5-3c23-4f40-9f7c-de3f417a653d,blanking,"61515/6-0D010-001,61515/6-0D020-001-BL",2026-07-22 03:29:50.645646+00,[],null,null,1,46265.85,[]
bfefadba-e33d-49fb-b32b-e7828d59d444,blanking,61517/8-0D170/60-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,16268.8,[]
e7a019c5-f07f-499c-9105-56e54cd78f47,blanking,61627/8-0D010-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,11544.84,[]
beb9a9be-f8d8-473d-b26e-0ecfe65b0444,blanking,61671/2-0D080-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,41370.29,[]
2f10c75e-708a-48af-9f9f-3f325ec4a9ad,blanking,61747/8-0D010-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,12745.77,[]
fd250701-e35e-448b-aea8-ecff835f7400,blanking,62111-73R00-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""62111-73R00-001""}]",null,0.05,1,105674.66,[]
ffbc0439-1640-4f06-9d60-d9d706deed09,blanking,62112-73R00,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,11205.64,[]
4b0224cc-432e-4b83-be5d-197ce3cc3bb0,blanking,62114/314-73R00-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""62114/314-73R00""}]",null,0.025,0.5,19113.1,[]
30910d7f-a62d-4300-aaab-63e93f32a4ae,blanking,62117-73R00,2026-07-17 06:35:11.487156+00,[],null,0.05,1,7235.78,[]
d964166a-562e-4a97-8286-a2002b4be7ce,blanking,62118/318-73R00-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""62118/318-73R00""}]",null,0.025,0.5,9174.95,[]
00c4b8bb-e3c5-4dfc-b881-185439582bff,blanking,62121-73R00-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,37630.26,[]
1e7998a2-3b59-493e-a6cc-45f781370273,blanking,62122-73R00,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,2885.32,[]
c15a3eed-ab59-4211-bbc3-81b15a28c068,blanking,62133-73R00-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,23646.32,[]
8dc20261-df8b-44ef-8a28-0cd9292bb5d7,blanking,62311-73R00-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""62311-73R00-001""}]",null,0.05,1,105754.8,[]
ceb6a749-b03e-4e44-923f-a7b6a4730d79,blanking,62312-73R00,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,11205.64,[]
679aa236-107e-47b5-8b45-5026b49dd089,blanking,62317-73R00,2026-07-17 06:35:11.487156+00,[],null,0.05,1,8004.14,[]
a0a548ce-8573-4828-ade5-f0835b1dd78c,blanking,62321-73R00-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,37630.26,[]
d760f3fb-9259-4f93-a850-d19efa09f527,blanking,62322-73R00,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,3023.12,[]
e3bcae50-ab8c-41b5-b73f-c635e0497b13,blanking,62333-73R00-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,23646.32,[]
29847510-120d-46a7-a3f3-5713cb132777,blanking,63125-KK010-001,2026-07-17 06:35:11.487156+00,[],null,0.046363636363636364,1,34586.5,[]
3bafd8fc-028a-4361-892b-b822b3aa1193,transfer_2000t,67122-0D200,2026-07-21 01:12:07.288115+00,[],null,0.09333333333333332,0.5,8678.49,[]
c032f83e-9b27-421d-9954-743f568e1616,blanking,63127-0D010,2026-07-22 03:29:50.645646+00,[],null,null,1,6561.12,[]
538724be-70ee-45e6-91d4-ddb31edb5c92,blanking,63128-0D010,2026-07-22 03:29:50.645646+00,[],null,null,1,6561.12,[]
93be2f58-a7eb-4ccd-9eb1-267aeb8b7a26,blanking,63133-0D110-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,11516.14,[]
5bf76e63-c8f0-40f1-ac4b-e2782a68edb9,blanking,63133-0D140-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,12700.92,[]
b8816582-dfd4-4ffb-ab1c-c54bdad94076,blanking,63134-0D110-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,15846.1,[]
c45f8c86-b56f-4131-85e9-287f123877a0,blanking,63141-0D150-001,2026-07-22 03:29:50.645646+00,[],null,null,1,27457.34,[]
9ac9d6c9-c7ec-4547-89b3-c52f8bed5ebe,blanking,63141-0D260-001,2026-07-22 03:29:50.645646+00,[],null,null,1,27489.65,[]
dfc237b2-53e4-406a-9089-f498150015d0,blanking,63145-0D050,2026-07-22 03:29:50.645646+00,[],null,null,1,6035.34,[]
b58c9e59-1e17-4a9c-9c22-f5fe43f299b1,blanking,63175-0D100,2026-07-22 03:29:50.645646+00,[],null,null,1,8218.43,[]
d2634cd7-e974-49ed-9191-d2b5ef1c1e6f,blanking,63176-0D100,2026-07-22 03:29:50.645646+00,[],null,null,1,8218.43,[]
752ac682-149a-4bbf-a4ee-090aac07f05f,blanking,64111-0D090-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,41355.19,[]
a5f40890-cfa3-4b6e-8d60-5010f04ed1e7,blanking,64112-0D020-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,43693.7,[]
d62b7360-5305-4990-9e91-fe2a7a916181,blanking,64112-0D090-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,42529.26,[]
b5475caf-76fe-4ca4-9155-419b30831683,blanking,64115-0D060-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,28051.26,[]
3718b8cf-c605-4407-a192-47613952cb4d,blanking,64211-0D090-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,37119.34,[]
1162f245-0cfd-474e-b8d6-16f48e97e495,blanking,64212-0D090-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,37826.1,[]
d2e101ed-2243-4299-b862-f13e8d74e8d6,blanking,64213/4-0D140-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,21862.6,[]
dc33e50f-0502-4180-8a95-977df50fa058,blanking,64312/3-0D080-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,16331.7,[]
f67b7be1-bad0-449f-915d-a051bdf5b7b8,blanking,64312/3-0D130-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,17781.65,[]
ba388144-5a39-4874-8ea1-f12b8920b3b7,blanking,67118/9-0D020-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,11803.07,[]
8b833cc2-fd64-4d03-886d-67d1dcd85caa,blanking,67121/2-0D140-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,16084.18,[]
451b9c10-6317-4441-8261-01cd02aab048,blanking,67123-0D160,2026-07-22 03:29:50.645646+00,[],null,null,1,13118.46,[]
28df3a6f-8f81-4ed9-bf71-655401785809,blanking,67124-0D130,2026-07-22 03:29:50.645646+00,[],null,null,1,13082.84,[]
f575beb8-8fe6-46a1-addd-79a16909ba89,blanking,67125/6-0D120-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,11949.7,[]
941008c0-a447-4ff1-b990-235463b7d231,blanking,67127-0D120,2026-07-22 03:29:50.645646+00,[],null,null,1,6092.24,[]
b581748a-44b8-4c11-8973-ca79abd1b845,blanking,67127-0D140,2026-07-22 03:29:50.645646+00,[],null,null,1,6573.72,[]
4dc19831-5e90-42ee-ba06-1ab9ce8c5297,blanking,63126-KK010-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""63126-KK010""}]",null,0.046363636363636364,1,24457.38,[]
2d05cadd-1b82-4576-b4da-e41f2e23e126,blanking,67135-0D010,2026-07-22 03:29:50.645646+00,[],null,null,1,7887.74,[]
7342dc8d-1c40-401d-a4c8-33c7992f4f88,blanking,67151/2-0D150-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,65423.43,[]
a8b011cd-13b2-4920-9e11-63d3cfe7ebad,blanking,67175/6-0D110/00-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,26644.5,[]
8e72b392-775c-4bdc-ac93-a1b786a88bcd,blanking,63132-0D170,2026-07-17 06:35:11.487156+00,[],null,0.05,1,21282.68,[]
600467a2-36c6-4fe6-b172-5e765c872722,blanking,67177/8-0D010-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,23528.43,[]
2b9b3216-b710-41d2-80a7-9a3377b4f6d0,blanking,67188/9-0D090/70-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,31080.02,[]
f8f26014-a084-4b6a-9e82-3c079db57b46,blanking,67337/8-0D130-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,62831.09,[]
02bb4b9f-2f24-4f83-bb0d-9ff8e1eee379,blanking,63143-0D130,2026-07-17 06:35:11.487156+00,[],null,0.05,1,6523.68,[]
0b72a384-2366-4b6e-bd8b-eb7c2b8c4245,blanking,63144-0D100,2026-07-17 06:35:11.487156+00,[],null,0.05,1,5831.24,[]
bd77ce0b-6b71-43a3-b915-555995e76086,blanking,63144-KK010,2026-07-17 06:35:11.487156+00,[],null,0.046363636363636364,1,20997.27,[]
3c597e7e-e097-4264-9d0d-7428c68a2e95,blanking,67125/6-0D140-BL,2026-07-22 03:29:50.645646+00,[],null,0.05,1,13388.53,[]
3ae67b8b-78e8-4d72-b2ad-29934d28d643,blanking,67127-0D190,2026-07-17 06:35:11.487156+00,[],null,0.05444444444444445,1,7422.56,[]
e631dc94-2f43-455b-b289-0aec7fb0a46f,blanking,67175/6-KK010-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""67175/6-KK010""}]",null,0.043333333333333335,1,26076.0,[]
3b96feb0-1413-4615-93ba-7089f32ad2ff,blanking,67337/8-KK030-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""67337/8-KK030""}]",null,0.05,1,6094.17,[]
4c8ba3a7-fd6a-480c-8375-1d343e5d0fda,blanking,74U00-CA506S-BL,2026-07-17 06:35:11.487156+00,[],null,0.043333333333333335,1,31134.76,[]
21f03759-7287-4af5-8b4c-cecb5fc26c49,blanking,74U00-CN405S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""74U00-CN405S-001""}]",null,0.043333333333333335,0.5,20483.72,[]
d88b8070-6863-465a-b7fe-bcff916fe5b1,blanking,74U00-FLP01S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""74U00-FLP01S""}]",null,0.046363636363636364,1,19370.11,[]
8fe2f453-4dd3-40da-a01f-77404434f36c,blanking,74U00-SH804S-BL,2026-07-21 01:12:07.288115+00,[],null,0.0216666666666667,0.5,34394.06,[]
88ad6463-0ba4-4a30-b697-86eb6c88574b,blanking,74U50-CA506S-BL,2026-07-17 06:35:11.487156+00,[],null,0.043333333333333335,1,28249.36,[]
691d2ff7-7c6d-4559-bf84-b620cafb0389,blanking,74U50-CN405S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""74U50-CN405S-001""}]",null,0.043333333333333335,0.5,25697.84,[]
8853578e-0aa5-4ea4-8b0d-dee30913b8cb,blanking,74U50-FL001S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""74U50-FL001S""}]",null,0.046363636363636364,1,25820.97,[]
a160cb6a-e89b-4338-a086-7d1abc0d95eb,blanking,74U50-SH403S-BL,2026-07-21 01:12:07.288115+00,[],null,0.0216666666666667,0.5,50444.76,[]
162ce3d9-d6fb-4cb2-ba3e-8ad969e34c67,blanking,74U50-SH404S-BL,2026-07-21 01:12:07.288115+00,[],null,0.0216666666666667,0.5,50444.76,[]
cfe43092-1d2f-404d-ba0a-f55174190507,blanking,74U50-SH407S/408S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""74U50-SH407S/408S-001""}]",null,0.021666666666666667,0.5,22879.6,[]
03fe7a36-0b6d-41ab-a351-ad08bb3eb783,blanking,889FI-CA006S-803-BL,2026-07-17 06:35:11.487156+00,[],null,0.05,1,18110.68,[]
48bfe444-77b3-476e-a6c8-13a65e5550ea,blanking,889FI-CA006S-903-BL,2026-07-17 06:35:11.487156+00,[],null,0.05,1,18311.41,[]
031b0263-0fd4-4166-9292-f228dfc36377,blanking,889FI-CN505S-BL.3,2026-07-21 01:12:07.288115+00,[],null,0.016666666666666666,0.3333333333333333,18042.39,[]
e83fa9e9-d577-478d-888c-3a74eab0ae7e,blanking,D73F0-CA006S-903-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,14104.75,[]
03a49a73-3179-4fb0-926e-d9809395bfb8,blanking,889FI-SH803S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""889FI-SH803S-001""}]",null,0.021666666666666667,0.5,32375.36,[]
5c7cc013-285a-4baa-b56c-9fb0bd4dafc2,blanking,889FI-SH803S-BL-NEW,2026-07-21 01:12:07.288115+00,[],null,0.021666666666666667,0.5,null,[]
8ff08d4d-29e4-4ef8-b48c-efc164c46cbe,blanking,D98E7-CA506S-604-BL,2026-07-17 06:35:11.487156+00,[],null,null,1,35813.99,[]
e23b2737-86ac-4e8f-a209-63f014c1e5a3,blanking,889FI-SH804S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""889FI-SH804S-001""}]",null,0.021666666666666667,0.5,26530.56,[]
ac933777-9b1d-40f7-9714-f809b7d02ba6,blanking,889FI-SH804S-BL-NEW,2026-07-21 01:12:07.288115+00,[],null,0.021666666666666667,0.5,null,[]
c800979b-b1cb-4ce6-9a20-6d7302d22bf3,blanking,D13EI-CA006S-903-BL,2026-07-17 06:35:11.487156+00,[],null,0.05,1,18287.43,[]
9b42c987-2dbc-424c-90a8-f03498928bf7,blanking,D41E1-CA006S-804-BL,2026-07-17 06:35:11.487156+00,[],null,0.05,1,17881.72,[]
d45a1612-8da2-4284-871a-5cc9023127c4,blanking,D41E1-CA006S-904-BL,2026-07-22 03:29:50.645646+00,[],null,0.05,1,17881.72,[]
5aa317d2-707b-42f4-92f7-a05be8919a1b,blanking,D73F0-CN010S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""D73F0-CN010S-001""}]",null,0.023181818181818182,0.5,11897.54,[]
90f84528-d458-4557-ae70-0964162339a1,blanking,D73F1-CA006S-903-BL,2026-07-17 06:35:11.487156+00,[],null,0.046363636363636364,1,14278.25,[]
cf45c31f-bec3-44ee-8225-3ff5e69d8514,blanking,D98E7-CA506S-704-BL,2026-07-17 06:35:11.487156+00,[],null,0.05,1,35813.99,[]
3c4e5a0d-016d-4f7f-b6a4-13ebefdfae98,blanking,D98E7-CA506S-803-BL,2026-07-17 06:35:11.487156+00,[],null,0.046363636363636364,1,35745.84,[]
62445093-e3e7-4c90-af10-43ece6be7a10,blanking,D98E7-CN505S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""D98E7-CN505S-001""}]",null,0.011590909090909091,0.25,22184.6,[]
a421e56f-c6a9-4290-9a92-7eecbac6cd86,blanking,D98E7-FLP01S-001,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""D98E7-FLP01S""}]",null,0.046363636363636364,1,18460.99,[]
737f835f-924e-4b03-9abb-b85650424e64,blanking,D98E7-FLP01S-001-NEW,2026-08-04 03:46:50.342859+00,[],null,0.046363636363636364,1,null,[]
732585ce-e39b-4d66-8f47-9de24363b712,tandem,46511-77M00-901,2026-07-22 03:29:50.645646+00,[],null,null,1,223974.68,[]
beaa7ade-95f6-418e-91a7-8a5691042d5c,pc200t,889FI-CN505S.2,2026-08-04 08:14:57.444714+00,[],null,null,1,null,[]
6fb6f43d-b98d-49df-8f39-3b6baf2d8260,pc200t,889FI-SH804S-NEW,2026-08-04 03:46:50.342859+00,[],null,0.2025,1,null,[]
beea5a42-f900-483b-966c-68e8c95cbe0b,pc200t,D73F0-CN010S,2026-07-17 06:35:11.487156+00,[],null,0.20500000000000002,1,14019.69,[]
93ae2b5f-a725-4fa7-8826-64b88e864562,tandem,53322-0D080,2026-07-22 03:29:50.645646+00,[],null,null,1,26079.69,[]
8b9868a8-1475-42ac-ad0e-d5cf7a720e97,tandem,53322-0D090,2026-07-22 03:29:50.645646+00,[],null,null,1,28746.45,[]
baa22a89-1039-4195-9514-75d0569468b7,tandem,53322-0D120,2026-07-22 03:29:50.645646+00,[],null,null,1,22967.87,[]
a03f5d15-6d94-4090-8995-78227506e971,tandem,53322-0D150,2026-07-22 03:29:50.645646+00,[],null,null,1,21955.3,[]
f41c8639-c128-433f-85be-804de8b4b87a,pc200t,D98E7-CN505S,2026-07-17 06:35:11.487156+00,[],null,0.20500000000000002,1,22928.28,[]
09a82d19-1fe3-4bef-958d-2493cdf81248,pc200t,D98E7-SH504S,2026-07-17 06:35:11.487156+00,[],null,0.20500000000000002,1,27314.99,[]
ef2bb1f7-3895-4c3e-9e5b-d99e3f822951,pc200t,D98E7-SH504S-D,2026-08-04 03:46:50.342859+00,[],null,0.1,1,null,[]
3b0a1ea5-0b4c-4c9a-ba50-5118d2993a6e,tandem,46512-77M00,2026-07-17 06:35:11.487156+00,[],null,0.25333333333333335,1,258843.77,[]
94d1ce09-f16a-4cfc-a8ef-6fb80c911a3d,tandem,46513-77M00,2026-07-17 06:35:11.487156+00,[],null,0.25333333333333335,1,258843.77,[]
9a5e4d2f-d77e-49b9-ac9b-2e6aab1882a4,tandem,46514-77M00,2026-07-22 03:29:50.645646+00,[],null,0.20333333333333334,1,15717.25,[]
994509a7-90a7-4b4c-a97f-8381b80f38eb,tandem,46515-77M00,2026-07-22 03:29:50.645646+00,[],null,0.20333333333333334,1,15717.25,[]
3bc0e96a-3b05-489e-a5e8-6796d1a833fc,tandem,57656-0D110,2026-07-22 03:29:50.645646+00,[],null,null,1,37779.32,[]
b574e16d-70f2-4191-ad02-16a18d30456a,tandem,46541-77M00,2026-07-22 03:29:50.645646+00,[],null,0.20333333333333334,1,24024.22,[]
c6f51f28-a932-4d35-bde5-3aabef8ed8e0,tandem,46542-77M00,2026-07-22 03:29:50.645646+00,[],null,0.20333333333333334,1,24024.22,[]
fd9a4545-faa1-4b73-bea4-b700a72100ad,tandem,58114-0D110-001,2026-07-22 03:29:50.645646+00,[],null,null,1,21937.83,[]
ae2d3849-7e3c-4f47-afa8-76126497776a,tandem,58161-0D120-001,2026-07-22 03:29:50.645646+00,[],null,null,1,31901.19,[]
2768f0a7-4924-4cd5-a02c-0d37cd8cd7ec,tandem,58161-0D150-001,2026-07-22 03:29:50.645646+00,[],null,null,1,32171.79,[]
4e317123-3f66-42b1-99c1-42c46c5ecf16,tandem,58227-0D080-001,2026-07-22 03:29:50.645646+00,[],null,null,1,38299.3,[]
ac41cf13-419d-427e-b3db-7f6759dd1b56,tandem,58228-0D080-001,2026-07-22 03:29:50.645646+00,[],null,null,1,38299.3,[]
d1df8dd1-3fe8-4f7f-878c-a38d88b8ce3d,tandem,58371-0D310-001,2026-07-22 03:29:50.645646+00,[],null,null,1,117893.89,[]
43f646ac-5d5f-4225-a0e0-bb80e385ae71,tandem,46543-77M00,2026-07-22 03:29:50.645646+00,[],null,0.10133333333333334,1,30122.62,[]
873d337a-825b-4d11-865b-118315c012cf,tandem,46544-77M00,2026-07-22 03:29:50.645646+00,[],null,0.10133333333333334,1,30122.62,[]
dd91950e-477b-4fe8-9168-7275e344f91d,tandem,53324-0D190,2026-07-22 03:29:50.645646+00,[],null,0.20666666666666667,1,8470.83,[]
80ec15ce-b1fd-4d91-932f-8b3eb7689619,tandem,53721-0D070-001,2026-07-21 01:12:07.288115+00,[],null,0.10133333333333334,0.5,14586.85,[]
cc667f9b-3962-4698-a907-67c7b890a0b7,tandem,53722-0D060-001,2026-07-21 01:12:07.288115+00,[],null,0.10133333333333334,0.5,14586.85,[]
77d0f4f6-65a9-4410-bc14-96c1d84800f7,tandem,61135-0D130-001,2026-07-22 03:29:50.645646+00,[],null,null,1,79561.83,[]
68f2ef6a-7642-4c6c-9f70-47228b8b3ad8,tandem,53731-VT020-001,2026-08-04 03:46:50.342859+00,[],null,0.07521739130434782,0.5,null,[]
60c71641-f090-45c6-9044-c1eeb8de93b9,tandem,61136-0D110-001,2026-07-18 02:44:49.57928+00,[],null,null,1,44368.88,[]
7b8e041a-2caa-4cc2-87ab-bba145079ab9,tandem,61136-0D130-001,2026-07-22 03:29:50.645646+00,[],null,null,1,79561.83,[]
fc2c6a85-373b-4810-a5d6-d5a72a2b544d,tandem,53733-0D030,2026-07-21 01:12:07.288115+00,[],null,0.10166666666666667,0.5,24378.21,[]
1b5f0e7b-69fc-4e30-bf9a-0cd0207c13df,tandem,53734-0D030,2026-07-21 01:12:07.288115+00,[],null,0.10166666666666667,0.5,24378.21,[]
831e2e63-2ebb-4acb-b52c-75d5ef26e17f,tandem,57621-VT020,2026-07-21 01:12:07.288115+00,[],null,0.10222222222222223,0.5,45272.41,[]
f09be174-bd66-435d-8ae6-a42e7ecd86a8,tandem,61153-0D140-001,2026-07-22 03:29:50.645646+00,[],null,null,1,5579.94,[]
56aa1f0b-74a6-46fc-9831-17359666fcd5,tandem,61154-0D140-001,2026-07-22 03:29:50.645646+00,[],null,null,1,5579.94,[]
8728876f-8a6d-475d-8e55-e93e629589a2,tandem,61161-0D190-001,2026-07-22 03:29:50.645646+00,[],null,null,1,22676.4,[]
9511e64c-5a7d-4b43-984e-0e7a316b3e57,tandem,61161-0D240-001,2026-07-22 03:29:50.645646+00,[],null,null,1,46533.86,[]
